DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17
20/12/2021,153173152532021OB828637,0001 - NACIONAL,Pagamento,Original,45.774.064/0001-88 - MUNICIPIO DE RIO CLARO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"227.907,30",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
20/12/2021,153173152532021OB828638,0001 - NACIONAL,Pagamento,Original,01.134.808/0001-24 - MUNICIPIO DE ITAPACI,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"23.624,66",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
20/12/2021,153173152532021OB828645,0001 - NACIONAL,Pagamento,Original,01.134.808/0001-24 - MUNICIPIO DE ITAPACI,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"70.873,82",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
20/12/2021,153173152532021OB828648,0001 - NACIONAL,Pagamento,Original,01.134.808/0001-24 - MUNICIPIO DE ITAPACI,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"70.873,82",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE630694,0001 - NACIONAL,Empenho,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"173.490,11",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE630695,0001 - NACIONAL,Empenho,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"96.383,39",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653652,0001 - NACIONAL,Empenho,Não se aplica,11.358.116/0001-13 - MUNICIPIO DE SERTANIA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653695,0001 - NACIONAL,Empenho,Não se aplica,11.354.180/0001-26 - MUNICIPIO DE SAO JOSE DO EGITO,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653710,0001 - NACIONAL,Empenho,Não se aplica,16.416.125/0001-37 - MUNICIPIO DE FEIRA DA MATA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"100.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653732,0001 - NACIONAL,Empenho,Não se aplica,22.812.960/0001-99 - MUNICIPIO DE APUI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"104.895,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653733,0001 - NACIONAL,Empenho,Não se aplica,22.812.960/0001-99 - MUNICIPIO DE APUI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"104.895,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653734,0001 - NACIONAL,Empenho,Não se aplica,22.812.960/0001-99 - MUNICIPIO DE APUI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"104.895,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NE653735,0001 - NACIONAL,Empenho,Não se aplica,06.554.422/0001-95 - MUNICIPIO DE NOSSA SENHORA DOS REMEDIOS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"314.643,10",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065481,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065483,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065485,0001 - NACIONAL,Liquidação,Não se aplica,24.359.333/0001-70 - MUNICIPIO DE SALINAS,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065487,0001 - NACIONAL,Liquidação,Não se aplica,75.680.025/0001-82 - MUNICIPIO DE PALMITAL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065489,0001 - NACIONAL,Liquidação,Não se aplica,75.680.025/0001-82 - MUNICIPIO DE PALMITAL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065491,0001 - NACIONAL,Liquidação,Não se aplica,76.205.806/0001-88 - MUNICIPIO DE TOLEDO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065493,0001 - NACIONAL,Liquidação,Não se aplica,76.208.826/0001-02 - MUNICIPIO DE CORBELIA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065495,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065497,0001 - NACIONAL,Liquidação,Não se aplica,75.680.025/0001-82 - MUNICIPIO DE PALMITAL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065499,0001 - NACIONAL,Liquidação,Não se aplica,75.680.025/0001-82 - MUNICIPIO DE PALMITAL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065501,0001 - NACIONAL,Liquidação,Não se aplica,76.105.659/0001-74 - MUNICIPIO DE ALMIRANTE TAMANDARE,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065503,0001 - NACIONAL,Liquidação,Não se aplica,54.801.121/0001-61 - MUNICIPIO DE PIRAPOZINHO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065505,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065507,0001 - NACIONAL,Liquidação,Não se aplica,76.205.806/0001-88 - MUNICIPIO DE TOLEDO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065509,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065511,0001 - NACIONAL,Liquidação,Não se aplica,75.680.025/0001-82 - MUNICIPIO DE PALMITAL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065513,0001 - NACIONAL,Liquidação,Não se aplica,01.607.627/0001-78 - MUNICIPIO DE GOIOXIM,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065515,0001 - NACIONAL,Liquidação,Não se aplica,01.607.627/0001-78 - MUNICIPIO DE GOIOXIM,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065517,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065519,0001 - NACIONAL,Liquidação,Não se aplica,76.208.867/0001-07 - MUNICIPIO DE CASCAVEL,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065521,0001 - NACIONAL,Liquidação,Não se aplica,05.421.300/0001-68 - MUNICIPIO DE SAO FELIX DO XINGU,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065523,0001 - NACIONAL,Liquidação,Não se aplica,76.205.806/0001-88 - MUNICIPIO DE TOLEDO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
21/12/2021,153173152532021NS065525,0001 - NACIONAL,Liquidação,Não se aplica,05.421.300/0001-68 - MUNICIPIO DE SAO FELIX DO XINGU,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0007 - APOIO A INFRAESTRUTURA PARA A EDUCACAO INFANTIL,8100 - RELATOR GERAL,
